Id,SalePrice
2658,150392.30205385876
2718,236584.61153850588
2414,184991.0068141881
1989,135940.30688684317
625,180938.73015407217
333,114392.6776679696
1327,143194.65994004183
858,158938.17481886013
95,210321.19455069094
1568,164387.68162003648
2482,176066.8915481551
1364,124165.03451325721
2584,150641.42610103008
818,297897.5330677449
2673,160981.72769658105
2089,134805.05675863544
1297,154658.45659720595
790,118122.11617528065
2616,204263.4224716078
720,147047.90094997943
222,145095.6252662337
557,129596.89755563834
1148,218025.27751224604
2766,135057.09275431256
534,198340.72124673263
1452,116027.99362348323
630,166509.2699918442
2648,130281.9287199506
125,138648.04011620278
1904,41508.44007853046
1670,136053.94109037868
756,113595.16073112073
717,248645.35420767148
1032,168118.98334028502
852,230370.98762750602
1731,186355.81854577665
2639,143824.4531581283
2071,81634.2582717035
1267,108077.90672132745
1851,206266.75378779205
567,182096.52295210143
2439,209703.60231918818
1898,181815.47825070866
647,160494.57484923233
2256,221302.53425951977
979,133018.75494781532
1444,227932.58957990422
2485,110738.4216315709
157,130951.87464820012
88,120117.53047200548
2003,97354.12040878413
186,187759.0945479388
1425,262848.133470698
2695,140289.23062593793
738,113017.2558879389
395,155927.31610772596
1353,137989.3856440147
1878,160386.08338675858
390,158604.7986903817
1456,238378.17162061972
1103,314274.391079413
1387,115094.7495591829
2070,172344.05567980022
1199,167841.03468791698
2479,184499.00784105225
501,316117.8855412414
2362,91581.34214299382
1718,219320.99246318615
2188,83360.69121524924
1483,160388.1455870492
2557,89314.30196981179
437,288911.2153644108
2224,208115.40989699052
1628,164684.52741624578
397,141639.69762843964
587,224062.57219069754
971,166657.94853217085
2611,153547.96574328863
1887,74734.30902291811
2399,304077.38428944745
2148,218208.5921044175
304,122437.41960616107
1997,141966.60086170374
2817,148021.135091678
1431,197225.2023752022
427,346836.35822652397
263,125705.65235296753
598,194491.8896346863
2895,251767.88414667523
687,172315.71851575957
1822,136801.0833418595
2191,130152.41430559126
179,134172.10176792764
1009,173876.01636974583
2010,130318.13871515938
1991,127542.82107593003
1411,156745.04514081986
1721,237920.85872379807
1144,209212.96344928746
593,201514.6724539816
575,262557.1529934432
1249,196263.84727260913
1604,127079.33238378237
1064,365945.3653462997
1923,134481.5864218895
1988,93077.09619025071
2325,180598.05731002172
114,215093.42179354164
2700,218962.96258533304
217,180834.00335272192
343,208450.84652786306
386,225398.1559420547
2005,134376.0341476386
2908,152758.5796731317
1814,210033.0490008539
2446,449248.0732862537
208,164521.0390369643
1679,155964.64725425118
822,285004.70978113334
6,196247.58150291
1781,346309.68706364394
2397,296409.357921581
2340,251826.59806818957
1618,176515.82861551386
2843,162233.68418400525
1061,317696.65832155827
2786,111866.81477460521
1935,135671.7725130648
1341,122027.2792769156
521,261312.07113857125
2136,142564.45462882076
996,197691.4005237685
227,148932.47195069515
135,169615.7668857195
1167,198112.89035561844
294,226724.00899805338
1776,214007.86627968238
540,186434.13829645538
1717,219320.99246318615
2303,117063.55877464241
116,198977.8788114458
127,134661.58736950788
1371,127320.22532135318
1014,165406.60213095346
1507,87100.92237547599
702,187715.15912368684
750,153251.8302563245
261,151826.14613527874
1559,63577.98574964632
577,217316.0405236038
2812,211811.5683083532
2080,144836.3497573717
1368,110400.17960126535
2376,109028.40969021805
659,103954.51165095158
1235,123432.11151609127
332,93772.3014173985
1917,131173.45801423467
2094,247077.06878360477
1460,293730.0276553903
1471,222233.28756323294
1509,129252.18633276667
1922,141119.50474747014
433,370914.4047619866
460,249125.83831714862
1116,270306.86737632356
1137,185421.584161632
53,182484.87566089747
2354,249908.0450853526
1475,212189.52118164324
1761,430866.83717733226
842,158749.47935361532
2739,193112.67839607014
2509,169515.3110474532
1007,199431.06901929597
2610,176187.82202134258
1952,57434.64145744359
2719,241391.40181277017
2921,112367.56939832261
1966,136556.4898999168
292,110994.95948264399
1204,206196.53248953656
1829,234641.73154588114
2419,188424.3447462211
391,172820.62767046154
798,98058.62202649377
481,184165.2039673922
193,192873.33766978118
555,119610.5341640797
899,86691.59209434432
2357,176874.25464221858
328,117996.5088637413
1356,104412.1650735864
1154,101973.60652702884
1730,186634.01819413365
2249,133448.8570355426
1119,267021.1241344295
2856,121311.51481349091
1394,150134.3498316228
2587,122177.84156093677
61,307959.98482875316
2661,201622.57676772936
2711,112627.5097744253
1147,202671.105899452
757,135243.41468747496
2623,83576.13608982973
2378,161149.3543898773
1413,154160.04791261232
1722,216114.24829154578
1112,239564.35629109642
1623,201796.655713144
1201,206908.09700561943
1513,137473.40824458166
957,229323.38640595996
1171,231735.70914461208
1145,196043.3711942879
2726,218679.46880015987
703,134669.92537318985
760,61901.8794177901
1964,142051.10222186777
2512,195170.2488751572
159,156216.19033191283
1281,192880.81114515406
468,186961.0834898271
290,91792.96970195207
665,91273.35148448194
1463,265761.9056698547
1792,233389.47854753747
923,138280.51409850526
500,331458.2871907733
1408,164001.83135752403
331,71784.57655803021
170,170072.2206518685
2192,90247.80976064084
2571,281934.87603779393
2314,174679.19662415446
2647,73346.31162743038
422,363135.2042896596
2457,312854.7243131541
1838,203029.22960077436
2805,240466.367640489
1645,174833.9583176768
1711,286967.1665684001
2825,252108.0469061525
322,283572.9172536533
2103,275469.170046631
342,111222.73142387508
600,109476.22284838767
488,210900.89730444993
1725,282579.5959910734
2246,257249.21714539663
2847,159616.62096618232
806,222631.2428264406
530,238101.7077885603
963,196218.7479743061
2678,92618.4900015553
171,96181.85841509583
2401,367199.24091159995
805,211821.47183618764
2259,286114.5221799959
1748,166538.35406109993
1361,128714.35141270631
1677,142918.78878192673
1406,140299.7292920549
2322,222340.8981111145
688,194817.28101387736
143,138139.6390320731
804,200159.70410031476
1214,176052.9852087309
2828,169838.9224413305
1999,212696.8098096617
2467,205705.38014657167
2665,141337.45776140294
1538,348935.1837856306
398,128567.01132490975
2822,141986.38977062074
2157,160783.35890795174
1856,187165.793902274
1269,84070.43955421424
2570,111945.45077602123
2320,233930.46668326552
1517,117128.23789457907
2304,123042.67244432843
1312,97459.57052993728
2012,112723.0765522318
506,206636.57052584528
2865,176936.89551662444
2367,130760.57466992945
554,78401.34011543496
238,141246.92674669228
1954,103985.6681573959
2488,154488.61866725818
2291,118442.8942072636
1969,79806.40893071424
2725,178662.13274897938
1482,160388.1455870492
2763,238590.78037759778
503,253016.05159348226
1584,219838.05473951553
1531,139644.2031858724
2210,194485.45757262758
459,284359.6304381972
556,149625.107370198
1347,166346.20861256286
1290,66091.35390396859
1388,92938.49655374559
1571,195508.2020367526
2754,209620.34299195395
765,141886.93296920438
2494,120682.33560342179
2870,220700.34586512274
7,203607.78049160424
1114,242310.7353375249
2418,275507.05421764334
291,166224.98054536176
18,297805.2717620039
39,296084.07724391646
1001,226912.42853488424
2442,253457.3718469257
616,119138.91713614133
2680,46286.9494902608
1414,105818.65966052935
289,134133.36472061486
40,265396.99816356855
860,134890.6300470687
409,134379.11201708973
673,184982.10283337743
2427,182016.61979888869
2036,191424.1122928795
2564,146036.10930348537
642,242814.53716733656
1008,199455.15494075674
1908,194196.17572137597
2519,166571.6370956062
1369,100396.41849105759
2855,125694.02342307172
712,67484.81545004528
1943,124150.73726089275
1958,118196.06118681259
107,124005.55738580576
2295,211386.68754782784
704,87016.72111967718
676,112346.10600250028
259,206038.8300906641
93,267891.22760991124
106,220767.04991636076
2315,197731.3869471799
1050,109939.58326712437
1095,185187.687763931
2709,159330.4746202079
758,157877.9760865725
1496,166374.6069599141
2370,141661.40552436817
2458,258434.69930966408
2733,140750.29877251456
161,290044.55107395793
726,163472.68236648967
845,215532.23145207507
947,240613.63858256466
2232,129353.95188237703
2563,123035.34107424575
2299,184644.75546342903
211,84919.73437406286
605,220093.7246258736
1478,193819.32978970115
2247,260534.66742995637
2274,227173.1094586288
2869,231741.06596697285
967,225052.32930201315
2656,148644.56847287877
667,288697.44183795084
1042,136326.54338188586
2023,146090.58403483056
2447,363491.39048581827
2055,104224.16389379324
2275,262545.35745661776
2204,136555.2179500421
1563,237994.54036655766
483,221136.91949799773
796,148591.6990208563
1526,140004.76010178425
2042,136957.31088753534
442,287458.7211003348
1693,289469.60068203206
1468,210432.13172157086
1430,173052.01490021427
2605,193644.24574207212
1529,137517.55994677707
335,144441.03009309922
1287,154833.04797337973
31,145006.523431964
1785,270906.7065236068
82,175166.82540366543
2620,149330.47163735866
252,211759.00188574544
721,45243.88377505448
2165,199135.7786198093
2316,180786.13117056037
775,140170.047265955
1558,148903.81069387333
